"SPCD","COMMON_NAME","GENUS","SPECIES","VARIETY","SUBSPECIES","SPECIES_SYMBOL","E_SPGRPCD","W_SPGRPCD","C_SPGRPCD","P_SPGRPCD","MAJOR_SPGRPCD","STOCKING_SPGRPCD","FOREST_TYPE_SPGRPCD","EXISTS_IN_NCRS","EXISTS_IN_NERS","EXISTS_IN_PNWRS","EXISTS_IN_RMRS","EXISTS_IN_SRS","SITETREE","SFTWD_HRDWD","ST_EXISTS_IN_NCRS","ST_EXISTS_IN_NERS","ST_EXISTS_IN_PNWRS","ST_EXISTS_IN_RMRS","ST_EXISTS_IN_SRS","CORE","EAST","WEST","CARIBBEAN","PACIFIC","WOODLAND","MANUAL_START","MANUAL_END","JENKINS_SPGRPCD","JENKINS_TOTAL_B1","JENKINS_TOTAL_B2","JENKINS_STEM_WOOD_RATIO_B1","JENKINS_STEM_WOOD_RATIO_B2","JENKINS_STEM_BARK_RATIO_B1","JENKINS_STEM_BARK_RATIO_B2","JENKINS_FOLIAGE_RATIO_B1","JENKINS_FOLIAGE_RATIO_B2","JENKINS_ROOT_RATIO_B1","JENKINS_ROOT_RATIO_B2","JENKINS_SAPLING_ADJUSTMENT","WOOD_SPGR_GREENVOL_DRYWT","WOOD_SPGR_GREENVOL_DRYWT_CIT","BARK_SPGR_GREENVOL_DRYWT","BARK_SPGR_GREENVOL_DRYWT_CIT","MC_PCT_GREEN_BARK","MC_PCT_GREEN_BARK_CIT","MC_PCT_GREEN_WOOD","MC_PCT_GREEN_WOOD_CIT","WOOD_SPGR_MC12VOL_DRYWT","WOOD_SPGR_MC12VOL_DRYWT_CIT","BARK_VOL_PCT","BARK_VOL_PCT_CIT","RAILE_STUMP_DOB_B1","RAILE_STUMP_DIB_B1","RAILE_STUMP_DIB_B2","CWD_DECAY_RATIO1","CWD_DECAY_RATIO2","CWD_DECAY_RATIO3","CWD_DECAY_RATIO4","CWD_DECAY_RATIO5","DWM_CARBON_RATIO","STANDING_DEAD_DECAY_RATIO1","STANDING_DEAD_DECAY_RATIO2","STANDING_DEAD_DECAY_RATIO3","STANDING_DEAD_DECAY_RATIO4","STANDING_DEAD_DECAY_RATIO5","CREATED_BY","CREATED_DATE","CREATED_IN_INSTANCE","MODIFIED_BY","MODIFIED_DATE","MODIFIED_IN_INSTANCE"
8255,"chupa gallo","Pleodendron","macranthum","","","PLMA6",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
8268,"Singapore graveyard flower","Plumeria","obtusa","","","PLOB2",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
8269,"Plumeria obtusa","Plumeria","obtusa","obtusa","","PLOBO",54,54,54,54,3,37,980,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
731,"American sycamore","Platanus","occidentalis","","","PLOC",41,47,,,3,36,116,"X","X","X","","X","","H","","","","","","Y","E","","","","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.79248,.46,1,.6,5,84.3,14,81.15217,5,.49,1,8,32,.12766,.91979,.12152,.944,.734,.583,.37,.282,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2010-08-05,"440"
8249,"Oriental arborvitae","Platycladus","orientalis","","","PLOR80",52,52,52,,2,20,980,"","","","","X","","S","","","","","","N","","","C","","",5,,4,-2.5356,2.4349,-.3737,-1.8055,-2.098,-1.1432,-2.9584,4.4766,-1.5619,.6614,.45789,.41,26,.42,26,70.5,26,74.29,26,.44,26,14.31,26,.08091,.90698,.08469,1,.84,.71,.45,.45,.521,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
730,"California sycamore","Platanus","racemosa","","","PLRA",43,47,,,3,36,221,"","","X","","","","H","","","","","","Y","","W","","","",1.7,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.96395,.46,25,.6,25,84,25,81,25,.49,25,8,25,.12766,.91979,.12152,.944,.734,.583,.37,.282,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2011-08-24,"10945"
8250,"Hawaii pilo kea","Platydesma","remyi","","","PLRE4",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
8271,"templetree","Plumeria","rubra","","","PLRU2",54,54,54,54,3,37,986,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
8246,"mamalava","Planchonella","samoensis","","","PLSA9",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
8251,"Maui pilo kea","Platydesma","spathulata","","","PLSP3",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
8248,"mamalava","Planchonella","torricellensis","","","PLTO2",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
8272,"Plumeria","Plumeria","spp.","","","PLUME",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
732,"Arizona sycamore","Platanus","wrightii","","","PLWR2",41,47,,,3,36,221,"","","X","X","X","","H","","","","X","","Y","","W","","","",2,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.96395,.46,25,.6,25,84,25,81,25,.49,25,8,25,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.982,.793,.618,.525,.525,"",2005-02-24,"333","",2010-08-05,"440"
752,"silver poplar","Populus","alba","","","POAL7",37,44,,,3,36,118,"X","X","","","X","","H","","","","","","Y","E","","","","",1.7,,6,-2.2094,2.3867,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.69089,.35,24,.46,24,87.67,24,106.33,24,.39,24,18.44,24,.09658,.91882,.08593,1,.78,.45,.42,.42,.491,1.006,.793,.868,.613,.613,"",2005-02-24,"333","",2011-08-24,"10945"
749,"narrowleaf cottonwood","Populus","angustifolia","","","POAN3",37,44,,,3,36,118,"X","","","X","X","X","H","","","","X","","Y","","W","","","",1.7,,6,-2.2094,2.3867,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.37756,.35,24,.46,24,87.67,24,106.33,24,.39,24,18.44,24,.09658,.91882,.08593,1,.78,.45,.42,.42,.491,1.006,.793,.868,.613,.613,"",2005-02-24,"333","",2010-08-05,"440"
741,"balsam poplar","Populus","balsamifera","","","POBA2",37,44,,,3,32,117,"X","X","","X","X","X","H","X","","X","X","","Y","E","W","","","",1.7,,6,-2.2094,2.3867,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.69089,.31,1,.5,8,85.9,11,106.77419,5,.34,1,22,21,.09658,.91882,.08593,1,.78,.45,.42,.42,.491,1.006,.793,.868,.613,.613,"",2005-02-24,"333","",2010-08-05,"440"
747,"black cottonwood","Populus","balsamifera","","trichocarpa","POBAT",37,44,,,4,36,137,"X","","X","X","","X","H","","","X","X","","Y","","W","","","",1.7,,6,-2.2094,2.3867,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.37756,.31,1,.4,5,100.325,7,137.80645,5,.35,1,16.3,27,.09658,.91882,.08593,1,.78,.45,.42,.42,.491,1.04,.793,.86,.613,.613,"",2005-02-24,"333","",2010-08-05,"440"
8299,"eggfruit","Pouteria","campechiana","","","POCA23",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
8297,"Abiu","Pouteria","caimito","","","POCA43",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
8298,"elangel, chelangel","Pouteria","calcarea","","","POCA6",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
8273,"yucca plum pine","Podocarpus","coriaceus","","","POCO3",54,54,54,,3,37,986,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
8279,"violet tree","Polygala","cowellii","","","POCO5",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
742,"eastern cottonwood","Populus","deltoides","","","PODE3",37,44,,,3,36,118,"X","X","","X","X","X","H","X","X","","X","X","Y","E","","","","",1.7,,6,-2.2094,2.3867,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.69089,.37,1,.38,5,56.02632,22,116.56757,16,.4,1,22,30,.09658,.91882,.08593,1,.78,.45,.42,.42,.491,1.006,.793,.868,.613,.613,"",2005-02-24,"333","",2010-08-05,"440"
745,"plains cottonwood","Populus","deltoides","","monilifera","PODEM",37,44,,,3,36,118,"X","","","X","X","X","H","","","","X","","Y","E","W","","","",1.7,,6,-2.2094,2.3867,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.37756,.35,24,.46,24,87.67,24,106.33,24,.39,24,18.44,24,.09658,.91882,.08593,1,.78,.45,.42,.42,.491,1.006,.793,.868,.613,.613,"",2005-02-24,"333","",2010-08-05,"440"
8300,"cocuyo","Pouteria","dictyoneura","","","PODI5",54,54,54,,3,37,980,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
8275,"Poitea florida","Poitea","florida","","","POFL20",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
748,"Fremont cottonwood","Populus","fremontii","","","POFR2",37,44,,,4,36,118,"","","X","X","X","X","H","","","","X","","Y","","W","","","",1.7,,6,-2.2094,2.3867,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.37756,.41,7,.41,7,91.53659,22,56.34146,22,.45,21,22,21,.09658,.91882,.08593,1,.78,.45,.42,.42,.491,1.006,.793,.868,.613,.613,"",2005-02-24,"333","",2010-08-05,"440"
8283,"bungaruau","Polyscias","grandifolia","","","POGR28",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
743,"bigtooth aspen","Populus","grandidentata","","","POGR4",37,44,,,3,32,119,"X","X","","","X","X","H","X","X","","","","Y","E","","","","",1.7,,6,-2.2094,2.3867,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.69089,.36,1,.59,3,90.13559,22,91.41667,5,.39,1,14.4,21,.09658,.91882,.08593,1,.78,.45,.42,.42,.491,.97,.793,.878,.613,.613,"",2005-02-24,"333","",2011-08-24,"10945"
7124,"kertub","Euodia","nitida","","","EUNI8",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7127,"Euodia","Euodia","spp.","","","EUODI",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7046,"gray ironbark","Eucalyptus","paniculata","","","EUPA",54,54,54,54,3,37,993,"","","X","","X","","H","","","","","","N","","","C","P","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2012-10-29,"440"
7088,"agatelang","Eugenia","palumbis","","","EUPA28",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7125,"beror","Euodia","palawensis","","","EUPA29",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7087,"orenged","Eugenia","palauensis","","","EUPA3",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7113,"manchineel berry","Euphorbia","petiolaris","","","EUPE8",54,54,54,,3,37,984,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
7115,"spurge","Euphorbia","spp.","","","EUPHO",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7047,"blackbutt","Eucalyptus","pilularis","","","EUPI",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7126,"Euodia ponapensis","Euodia","ponapensis","","","EUPO15",54,54,,54,3,,,"","","X","","","","H","","","","","","N","","","","P","",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"",2012-10-29,"440","",,""
7089,"rockmyrtle","Eugenia","procera","","","EUPR4",54,54,54,,3,37,985,"","","","","X","","H","","","","","","N","","","C","","",5,,8,-2.48,2.4835,-.3065,-5.424,-2.0129,-1.6805,-4.0813,5.8816,-1.6911,.816,.84031,.52,26,.53,26,80.49,26,75.13,26,.58,26,15.16,26,.12766,.91979,.12152,1,.78,.45,.42,.42,.491,.987,.837,.685,.539,.539,"",2010-09-22,"10854","",2010-09-24,"10854"
